rollout/episodes,time/fps,time/time_elapsed,time/iterations,time/total_timesteps,rollout/success_rate,rollout/win_rate_true_start,train/loss,rollout/ep_rew_mean,train/policy_gradient_loss,rollout/fill_mean_true_start,train/approx_kl,train/explained_variance,rollout/ep_len_mean,train/n_updates,train/clip_fraction,train/entropy_loss,train/value_loss,train/clip_range,train/learning_rate,rollout/fill_mean,eval/mean_ep_length,eval/mean_reward,eval/success_rate
920,38323,19,23,753664,0.56,0.5597826086956522,4.032132148742676,19.015336990356445,-0.001577753784658853,0.9320652173913043,0.0036392268,0.36575621366500854,35.66,88,0.0291748046875,-0.39059976674616337,8.222590178251266,0.19459328,0.000289547008,0.9320652173913043,,,
933,38416,20,24,786432,0.54,0.5734190782422294,3.8220410346984863,18.815866470336914,-0.0012093187178834341,0.9363612004287245,0.0019858824,0.36918431520462036,35.13,92,0.0115814208984375,-0.38603874389082193,8.086500406265259,0.19434752,0.00028907187199999994,0.9363612004287245,,,
911,38485,21,25,819200,0.64,0.5828759604829857,3.9354007244110107,20.205516815185547,-0.0011422129609854892,0.9353046103183315,0.002678633,0.36814987659454346,35.48,96,0.0167236328125,-0.3800188470631838,8.024185463786125,0.19410176,0.000288596736,0.9353046103183315,,,
894,38498,22,26,851968,0.67,0.6152125279642058,3.9459612369537354,20.604917526245117,-0.001415318576619029,0.9448406040268457,0.0043354672,0.36245018243789673,36.08,100,0.0304107666015625,-0.37225583102554083,7.894898846745491,0.193856,0.0002881216,0.9448406040268457,,,
887,38534,22,27,884736,0.61,0.636978579481398,3.635314464569092,19.72520637512207,-0.0014852186177449767,0.9458850056369785,0.0034301118,0.3620661497116089,35.79,104,0.02657318115234375,-0.36051630042493343,7.48224376142025,0.19361024000000002,0.00028764646399999995,0.9458850056369785,,,
910,38499,23,28,917504,0.55,0.6516483516483517,3.7977824211120605,18.844697952270508,-0.0008207829741877504,0.9471840659340659,0.0038969857,0.3579699993133545,36.3,108,0.03391265869140625,-0.35304344166070223,7.244350403547287,0.19336448,0.000287171328,0.9471840659340659,,,
897,38551,24,29,950272,0.67,0.6432552954292085,3.7631497383117676,20.6636962890625,-0.0012093055338482372,0.9482302118171684,0.0032493595,0.33660900592803955,37.3,112,0.02613067626953125,-0.3430011821910739,7.351883441209793,0.19311872000000002,0.00028669619199999996,0.9482302118171684,,,
876,38571,25,30,983040,0.67,0.6666666666666666,3.659280776977539,20.515365600585938,-0.0003088601806666702,0.9514126712328768,0.0044430164,0.3538389801979065,35.63,116,0.0384368896484375,-0.33364508487284184,7.344896644353867,0.19287296,0.00028622105599999996,0.9514126712328768,,,
889,38596,26,31,1015808,0.68,0.6771653543307087,3.4369637966156006,20.612947463989258,-0.0009468141397519503,0.9538104611923509,0.002789912,0.3699905276298523,38.05,120,0.019989013671875,-0.3309768782928586,6.8689646273851395,0.19262720000000003,0.00028574591999999997,0.9538104611923509,,,
895,38650,27,32,1048576,0.69,0.6837988826815642,3.5829946994781494,20.864656448364258,-0.0010657137281668838,0.9536312849162011,0.0040924493,0.376298189163208,36.34,124,0.0373077392578125,-0.32589751575142145,6.763969495892525,0.19238144000000001,0.00028527078399999997,0.9536312849162011,,,
900,38782,27,33,1081344,0.63,0.6566666666666666,3.458064556121826,20.015657424926758,-0.0017415001238987315,0.9509027777777778,0.002892032,0.39116430282592773,35.34,128,0.0247802734375,-0.3186475355178118,6.862279370427132,0.19213568000000003,0.00028479564799999997,0.9509027777777778,,,
881,38758,28,34,1114112,0.62,0.6617480136208853,3.750800132751465,19.955005645751953,-0.0011672014916257467,0.9494892167990919,0.0037570177,0.4060433506965637,35.99,132,0.03083038330078125,-0.31583707593381405,7.094388529658318,0.19188992000000002,0.000284320512,0.9494892167990919,,,
876,38805,29,35,1146880,0.66,0.658675799086758,3.5613040924072266,20.453125,-0.0007173349367803894,0.9516980593607306,0.0034773718,0.41235750913619995,37.87,136,0.02584075927734375,-0.31108795292675495,6.938210308551788,0.19164416,0.000283845376,0.9516980593607306,,,
871,38815,30,36,1179648,0.8,0.6991963260619977,3.3915464878082275,22.34402847290039,-0.0010147701250389218,0.9565154994259472,0.00491336,0.41011905670166016,36.97,140,0.03924560546875,-0.3141857059672475,6.797974199056625,0.19139840000000002,0.00028337024,0.9565154994259472,,,
884,38889,31,37,1212416,0.67,0.7262443438914027,3.0571365356445312,20.57491683959961,-0.001199339734739624,0.9640130090497737,0.0029158513,0.3805564045906067,36.08,144,0.02614593505859375,-0.3058918993920088,6.31755793094635,0.19115264,0.000282895104,0.9640130090497737,,,
908,38929,31,38,1245184,0.7,0.7004405286343612,2.928351402282715,20.893007278442383,-0.001074389336281456,0.9572549559471366,0.002674668,0.396853506565094,37.99,148,0.0294952392578125,-0.300388147123158,6.012866497039795,0.19090688,0.000282419968,0.9572549559471366,,,
879,38935,32,39,1277952,0.67,0.7098976109215017,3.129939079284668,20.56463623046875,-0.0014469451489276253,0.9573378839590444,0.0026070653,0.39464759826660156,36.36,152,0.01821136474609375,-0.30187614168971777,6.849661782383919,0.19066112000000002,0.000281944832,0.9573378839590444,,,
,,,,1310720,,,3.0734217166900635,,-0.0012953759178344626,,0.004820576,0.41345465183258057,,156,0.0422515869140625,-0.2975606815889478,6.27191923558712,0.19041536,0.000281469696,,39.86,20.971019744873047,0.74
904,38434,34,40,1310720,0.74,0.7345132743362832,,21.4741153717041,,0.9608683628318584,,,36.88,,,,,,,0.9608683628318584,,,
889,38449,34,41,1343488,0.73,0.7165354330708661,3.2197749614715576,21.385149002075195,-0.0012325478892307729,0.9602080989876266,0.0027009302,0.4075276851654053,35.85,160,0.02657318115234375,-0.29459486808627844,6.245612695813179,0.1901696,0.00028099455999999994,0.9602080989876266,,,
881,38472,35,42,1376256,0.74,0.7366628830874007,3.1761674880981445,21.494548797607422,-0.0009424904637853615,0.9641032917139614,0.0035193092,0.41164225339889526,36.45,164,0.03775787353515625,-0.28596549667418003,6.183963626623154,0.18992384,0.000280519424,0.9641032917139614,,,
900,38514,36,43,1409024,0.69,0.7277777777777777,3.013648748397827,20.814237594604492,-0.0012241954500495922,0.9635416666666666,0.0034152574,0.41904890537261963,36.76,168,0.02838897705078125,-0.2852821769192815,5.921087220311165,0.18967808,0.00028004428799999995,0.9635416666666666,,,
878,38552,37,44,1441792,0.71,0.7574031890660592,3.2570204734802246,21.194564819335938,-0.0015376367009594105,0.9676110478359908,0.003383538,0.41909801959991455,36.43,172,0.03314971923828125,-0.27928800228983164,6.1583516746759415,0.18943232000000002,0.00027956915199999995,0.9676110478359908,,,
883,38493,38,45,1474560,0.82,0.7655719139297849,2.7463176250457764,22.643299102783203,-0.0011275612851022743,0.9670158550396376,0.0029644873,0.4328095316886902,37.7,176,0.0211334228515625,-0.2756776884198189,5.735975548624992,0.18918656,0.00027909401599999996,0.9670158550396376,,,
876,38547,39,46,1507328,0.76,0.7579908675799086,2.61204195022583,21.743396759033203,-0.001607162306754617,0.9654680365296804,0.004362751,0.4353327751159668,37.6,180,0.0410614013671875,-0.2723846472799778,5.515950188040733,0.18894080000000002,0.00027861887999999996,0.9654680365296804,,,
906,38587,39,47,1540096,0.82,0.7902869757174393,2.6432204246520996,22.544584274291992,-0.0014056438521947712,0.9737858719646799,0.004230532,0.4433520436286926,36.41,184,0.04053497314453125,-0.27037097979336977,5.403118312358856,0.18869504,0.00027814374399999996,0.9737858719646799,,,
906,38637,40,48,1572864,0.82,0.782560706401766,2.3267953395843506,22.62427520751953,-0.0008841381004458526,0.9704056291390728,0.0037378946,0.46307867765426636,36.72,188,0.03086090087890625,-0.26627182960510254,4.993215456604958,0.18844928000000002,0.00027766860799999997,0.9704056291390728,,,
897,38676,41,49,1605632,0.73,0.7837235228539576,2.5619657039642334,21.43419647216797,-0.0013565257031586953,0.9709448160535117,0.003768263,0.4733274579048157,36.8,192,0.03632354736328125,-0.26194475404918194,5.1715677082538605,0.18820352,0.00027719347199999997,0.9709448160535117,,,
893,38651,42,50,1638400,0.77,0.7816349384098544,2.5218353271484375,21.91616439819336,-0.0009859572601271793,0.9711646136618141,0.0038074616,0.48477989435195923,34.83,196,0.03876495361328125,-0.25696419086307287,5.210855394601822,0.18795776000000003,0.000276718336,0.9711646136618141,,,
929,38677,43,51,1671168,0.76,0.7739504843918191,2.4837124347686768,21.79550552368164,-0.0016150561023096088,0.9694564047362756,0.004122612,0.501815676689148,35.49,200,0.04206085205078125,-0.25057146046310663,4.9537340104579926,0.18771200000000002,0.0002762432,0.9694564047362756,,,
890,38715,44,52,1703936,0.85,0.8202247191011236,2.4897196292877197,22.993478775024414,-0.0008682631014380604,0.9768960674157303,0.003647431,0.49836188554763794,37.52,204,0.0380706787109375,-0.253526761662215,5.460400283336639,0.18746624,0.000275768064,0.9768960674157303,,,
907,38717,44,53,1736704,0.78,0.7872105843439912,2.242947816848755,22.024738311767578,-0.0011871175229316577,0.9722298787210585,0.0038460637,0.5164175033569336,36.26,208,0.03350830078125,-0.2488378589041531,4.419212758541107,0.18722048000000002,0.000275292928,0.9722298787210585,,,
914,38687,45,54,1769472,0.86,0.8347921225382933,2.7676501274108887,23.194005966186523,-0.0018066139946313342,0.9768189277899344,0.0033960163,0.491698682308197,36.99,212,0.03537750244140625,-0.2477639284916222,5.150171369314194,0.18697472,0.000274817792,0.9768189277899344,,,
897,38709,46,55,1802240,0.78,0.7892976588628763,2.307576894760132,22.124597549438477,-0.0011931445078516845,0.9703874024526199,0.002122966,0.4974740147590637,36.4,216,0.02013397216796875,-0.24359173513948917,4.294234432280064,0.18672896,0.000274342656,0.9703874024526199,,,
907,38695,47,56,1835008,0.79,0.7916207276736494,2.422961473464966,22.15509796142578,-0.0014841539014014415,0.9691289966923925,0.0036412822,0.4826548099517822,35.9,220,0.02878570556640625,-0.2437429716810584,5.130964517593384,0.18648320000000002,0.00027386752,0.9691289966923925,,,
905,38718,48,57,1867776,0.8,0.8022099447513812,2.8384358882904053,22.344743728637695,-0.0010957276535918936,0.975207182320442,0.0034717536,0.4831807613372803,36.25,224,0.0384674072265625,-0.23795920610427856,5.212329879403114,0.18623744,0.000273392384,0.975207182320442,,,
900,38747,49,58,1900544,0.85,0.82,2.30440616607666,22.975059509277344,-0.001408108597388491,0.9763888888888889,0.0040587503,0.5011005997657776,35.94,228,0.0390167236328125,-0.23886600090190768,4.8103510439395905,0.18599168,0.00027291724799999995,0.9763888888888889,,,
918,38766,49,59,1933312,0.74,0.8050108932461874,2.3568944931030273,21.554784774780273,-0.0007505189932999201,0.9749455337690632,0.0037678173,0.5151748657226562,36.21,232,0.03282928466796875,-0.23607079731300473,4.46092788875103,0.18574592,0.000272442112,0.9749455337690632,,,
,,,,1966080,,,2.720349073410034,,-0.0008546931894670706,,0.0058584297,0.5008620023727417,,236,0.04961395263671875,-0.23521004524081945,4.883289664983749,0.18550016,0.00027196697599999995,,34.86,23.636125564575195,0.9
898,38450,51,60,1966080,0.77,0.7739420935412027,,21.865436553955078,,0.96875,,,35.56,,,,,,,0.96875,,,
911,38454,51,61,1998848,0.8,0.8166849615806806,2.7341134548187256,22.205076217651367,-0.0014412062810151838,0.9742041712403952,0.004870539,0.4966409206390381,35.92,240,0.0392303466796875,-0.2333234203979373,5.346233606338501,0.1852544,0.00027149184,0.9742041712403952,,,
940,38508,52,62,2031616,0.7,0.8063829787234043,2.5292129516601562,21.045766830444336,-0.0006261483140406199,0.9740026595744681,0.0035491006,0.5023519992828369,35.23,244,0.035888671875,-0.23002533661201596,4.632113590836525,0.18500864,0.00027101670399999996,0.9740026595744681,,,
909,38533,53,63,2064384,0.83,0.845984598459846,2.6248974800109863,22.754505157470703,-0.0008124452288029715,0.9809543454345434,0.0030461797,0.48500198125839233,36.49,248,0.0368194580078125,-0.22490032715722919,5.098967641592026,0.18476288000000002,0.00027054156799999996,0.9809543454345434,,,
899,38577,54,64,2097152,0.87,0.8253615127919911,2.028451919555664,23.335102081298828,-0.0010815246241691057,0.9767797552836485,0.003562015,0.5116491913795471,35.89,252,0.02855682373046875,-0.22793119447305799,4.09127552062273,0.18451712,0.00027006643199999997,0.9767797552836485,,,
891,38565,55,65,2129920,0.84,0.8069584736251403,2.3220131397247314,22.92507553100586,-0.0015980890893843025,0.9746773288439955,0.0045285076,0.5011615753173828,35.92,256,0.04827880859375,-0.22778843296691775,4.519302144646645,0.18427136,0.00026959129599999997,0.9746773288439955,,,
908,38583,56,66,2162688,0.83,0.8127753303964758,2.1984994411468506,22.815176010131836,-0.0012471217996790074,0.9776294052863436,0.0035137644,0.5075697898864746,35.82,260,0.03076171875,-0.2248590886592865,4.752676948904991,0.1840256,0.00026911616,0.9776294052863436,,,
931,38595,56,67,2195456,0.8,0.8120300751879699,2.0753417015075684,22.446046829223633,-0.000944212017202517,0.9751611170784104,0.0036974414,0.5415907502174377,34.95,264,0.0371551513671875,-0.2229961114935577,4.465786516666412,0.18377984000000003,0.000268641024,0.9751611170784104,,,
934,38612,57,68,2228224,0.81,0.8276231263383298,2.324401617050171,22.435436248779297,-0.0007711239741183817,0.9779175588865097,0.0042083864,0.5330387353897095,35.56,268,0.04178619384765625,-0.22302604233846068,4.714799851179123,0.18353408000000002,0.000268165888,0.9779175588865097,,,
926,38629,58,69,2260992,0.82,0.8336933045356372,2.209099769592285,22.624719619750977,-0.0012841775860579219,0.9792116630669546,0.0026475415,0.5357187986373901,36.28,272,0.02408599853515625,-0.22028579143807292,4.495881095528603,0.18328832,0.000267690752,0.9792116630669546,,,
924,38658,59,70,2293760,0.78,0.8041125541125541,2.118140935897827,22.125717163085938,-0.0005114097366458736,0.9737554112554112,0.0039893445,0.5496153831481934,35.28,276,0.034637451171875,-0.21847644820809364,4.170807793736458,0.18304256000000002,0.000267215616,0.9737554112554112,,,
914,38733,60,71,2326528,0.87,0.8413566739606126,2.554636240005493,23.335588455200195,-0.0009507877475698479,0.9789387308533917,0.0036547158,0.5285367965698242,35.41,280,0.03250885009765625,-0.21714893775060773,4.851713553071022,0.1827968,0.00026674048,0.9789387308533917,,,
917,38775,60,72,2359296,0.84,0.8287895310796074,2.1426072120666504,22.835067749023438,-0.0012199947450426407,0.976758451472192,0.004886463,0.5426748991012573,35.93,284,0.0366058349609375,-0.21199665311723948,4.136045522987843,0.18255104000000003,0.000266265344,0.976758451472192,,,
928,38798,61,73,2392064,0.81,0.8168103448275862,2.270498275756836,22.52556610107422,-0.0015103128789633047,0.9779768318965517,0.0024417806,0.5197069644927979,35.43,288,0.02715301513671875,-0.2114454535767436,4.491579607129097,0.18230528000000001,0.000265790208,0.9779768318965517,,,
923,38797,62,74,2424832,0.84,0.8353196099674973,2.358659505844116,22.845685958862305,-0.00023971498740138486,0.9769772481040087,0.0036225244,0.5256481170654297,35.31,292,0.0416717529296875,-0.20715260226279497,4.462043792009354,0.18205952,0.00026531507199999995,0.9769772481040087,,,
929,38858,63,75,2457600,0.86,0.8331539289558665,2.177711248397827,23.026226043701172,-0.0005595417023869231,0.9788078579117331,0.003354582,0.5145092010498047,34.77,296,0.03362274169921875,-0.21118035120889544,4.36592960357666,0.18181376,0.00026483993599999995,0.9788078579117331,,,
939,38856,64,76,2490368,0.88,0.8434504792332268,2.0938940048217773,23.405967712402344,-0.0005989287274132948,0.9782348242811502,0.0049272208,0.5265024900436401,35.03,300,0.04184722900390625,-0.20893019065260887,4.182582184672356,0.181568,0.0002643648,0.9782348242811502,,,
929,38879,64,77,2523136,0.9,0.8320775026910656,2.029142379760742,23.705917358398438,-0.0008246378238254692,0.9782696447793326,0.0038140416,0.5270269513130188,35.08,304,0.02753448486328125,-0.20797348907217383,4.284286260604858,0.18132224,0.00026388966399999996,0.9782696447793326,,,
930,38888,65,78,2555904,0.8,0.8354838709677419,2.0519707202911377,22.296096801757812,-0.001271035085665062,0.978225806451613,0.00380702,0.5379420518875122,34.9,308,0.03266143798828125,-0.20838195271790028,4.337081201374531,0.18107648,0.000263414528,0.978225806451613,,,
880,38920,66,79,2588672,0.82,0.8363636363636363,2.020315170288086,22.645048141479492,-0.0006528500853164587,0.9781960227272727,0.0056425496,0.5354056358337402,35.95,312,0.04174041748046875,-0.20673794765025377,4.363544300198555,0.18083072,0.00026293939199999996,0.9781960227272727,,,
,,,,2621440,,,1.8057284355163574,,-0.0009031157824210823,,0.0033222628,0.5478299856185913,,316,0.04238128662109375,-0.20676492247730494,4.045670419931412,0.18058496000000002,0.00026246425599999997,,34.0,22.506996154785156,0.82
922,38791,67,80,2621440,0.81,0.8329718004338394,,22.466114044189453,,0.9795281995661606,,,34.88,,,,,,,0.9795281995661606,,,
938,38821,68,81,2654208,0.85,0.8368869936034116,1.9336062669754028,22.985822677612305,-0.0009172532045340631,0.9795442430703625,0.004465336,0.5592616200447083,35.17,320,0.0391082763671875,-0.20622136536985636,4.162514425814152,0.1803392,0.00026198911999999997,0.9795442430703625,,,
926,38844,69,82,2686976,0.78,0.8293736501079914,2.039308547973633,22.07550811767578,-0.0011404335273255128,0.9780642548596112,0.003465242,0.5547435879707336,35.49,324,0.03133392333984375,-0.206328094471246,4.158213742077351,0.18009344,0.00026151398399999997,0.9780642548596112,,,
929,38867,69,83,2719744,0.86,0.8310010764262648,2.0546958446502686,23.184476852416992,-0.0010837152076419443,0.9763858988159311,0.0036676694,0.5457392930984497,36.52,328,0.04157257080078125,-0.20674170553684235,4.254315838217735,0.17984768,0.000261038848,0.9763858988159311,,,
945,38891,70,84,2752512,0.87,0.8317460317460318,1.974442958831787,23.345487594604492,-0.0010443110004416667,0.9786375661375661,0.003545286,0.541610598564148,35.51,332,0.0354156494140625,-0.20578810945153236,4.234299391508102,0.17960192000000003,0.000260563712,0.9786375661375661,,,
914,38903,71,85,2785280,0.83,0.8424507658643327,1.930988073348999,22.76494598388672,-0.0009246599511243403,0.9787335886214442,0.0052222675,0.5451726317405701,36.05,336,0.04007720947265625,-0.20411983504891396,4.295838728547096,0.17935616000000001,0.000260088576,0.9787335886214442,,,
926,38945,72,86,2818048,0.78,0.8423326133909287,2.028242349624634,22.076244354248047,-0.0005733195430366322,0.980494060475162,0.0069013336,0.5485728979110718,34.75,340,0.05254364013671875,-0.20093685667961836,3.963446758687496,0.1791104,0.00025961344,0.980494060475162,,,
943,38957,73,87,2850816,0.86,0.8313891834570519,2.006011724472046,23.185546875,-0.0005132797523401678,0.9797852598091198,0.0036443304,0.5547086596488953,35.45,344,0.03955841064453125,-0.20025709690526128,4.092762343585491,0.17886464000000002,0.000259138304,0.9797852598091198,,,
944,38997,73,88,2883584,0.8,0.826271186440678,2.12304949760437,22.35547637939453,-0.0009623893420211971,0.9770921610169492,0.0041626934,0.5562335252761841,35.52,348,0.04038238525390625,-0.19926454685628414,4.376314386725426,0.17861888,0.000258663168,0.9770921610169492,,,
932,39028,74,89,2916352,0.88,0.8444206008583691,2.3071982860565186,23.386018753051758,-0.00028158753775642253,0.9792784334763949,0.0050645033,0.5473842620849609,34.98,352,0.0548248291015625,-0.1997731737792492,4.636855497956276,0.17837312000000002,0.000258188032,0.9792784334763949,,,
923,39050,75,90,2949120,0.82,0.8429035752979415,1.9648687839508057,22.55584144592285,-0.00025935988378478214,0.9781283856988082,0.0038177138,0.5543903112411499,35.15,356,0.04372406005859375,-0.1986164995469153,4.16536819934845,0.17812736,0.000257712896,0.9781283856988082,,,
931,39090,76,91,2981888,0.85,0.8431793770139635,2.266279697418213,23.05591583251953,-0.0014342537797347177,0.9801960257787325,0.0043597366,0.5460482835769653,35.08,360,0.03629302978515625,-0.19621458323672414,4.178798526525497,0.1778816,0.00025723776,0.9801960257787325,,,
929,39085,77,92,3014656,0.89,0.860064585575888,2.056217670440674,23.495946884155273,-0.00041808288369793445,0.9813643702906351,0.0043682065,0.5568015575408936,35.05,364,0.03755950927734375,-0.19680605689063668,3.9862650111317635,0.17763584000000002,0.000256762624,0.9813643702906351,,,
924,39096,77,93,3047424,0.86,0.8571428571428571,1.7350658178329468,23.085416793823242,-0.001033723103319062,0.9834280303030303,0.0033332068,0.5674127340316772,35.58,368,0.03511810302734375,-0.19824168039485812,3.796459160745144,0.17739008,0.000256287488,0.9834280303030303,,,
937,39115,78,94,3080192,0.84,0.8409818569903948,1.8098266124725342,22.916444778442383,-0.0004910137431579642,0.9795224119530416,0.004686052,0.5790274739265442,34.55,372,0.03955078125,-0.19792728312313557,3.719540223479271,0.17714432,0.00025581235199999996,0.9795224119530416,,,
931,39128,79,95,3112960,0.8,0.8131041890440387,2.2182674407958984,22.395954132080078,-0.0007341218697547447,0.9756310418904404,0.0038680758,0.5639516115188599,35.04,376,0.0387115478515625,-0.1950113051570952,4.201168894767761,0.17689856,0.000255337216,0.9756310418904404,,,
950,39130,80,96,3145728,0.86,0.8473684210526315,2.345318555831909,23.155994415283203,-0.0004832282465940807,0.9801973684210527,0.003814211,0.547448992729187,35.0,380,0.03678131103515625,-0.19208084139972925,4.720469653606415,0.1766528,0.00025486207999999997,0.9801973684210527,,,
