time/total_timesteps,curriculum/frontier,time/iterations,time/time_elapsed,rollout/episodes,curriculum/success_rate,time/fps,train/clip_range,train/explained_variance,train/approx_kl,train/value_loss,train/loss,train/learning_rate,train/clip_fraction,train/entropy_loss,train/n_updates,train/policy_gradient_loss,rollout/win_rate_true_start,rollout/fill_mean,rollout/fill_mean_true_start,rollout/ep_rew_mean,rollout/success_rate,rollout/ep_len_mean,eval/mean_ep_length,eval/success_rate,eval/mean_reward
1441792,80,11,26,2274,0.2504258943781942,54283,0.19344640000000002,0.5080750584602356,0.0074418727,2.9123186357319355,1.411494255065918,0.00028732970666666666,0.07912826538085938,-0.62819838616997,40,-0.0002861674456653418,0.0,0.8880039523545826,0.502434359241871,7.961081504821777,0.2,79.93,,,
1572864,80,12,29,2069,0.2553095345684591,54093,0.19279104,0.6468199491500854,0.006204527,2.7747766599059105,1.355565071105957,0.0002860626773333333,0.048328399658203125,-0.605307474732399,44,-0.0020034247700095875,0.0,0.8889306577400665,0.4660840615896796,9.637059211730957,0.23,63.95,,,
1703936,80,13,31,1969,0.2670157068062827,54534,0.19213568000000003,0.6500935554504395,0.015468528,2.8700922216687883,1.3539522886276245,0.00028479564799999997,0.053721836635044644,-0.5955042870981353,48,-0.0007512827775956664,0.0,0.8764930496774072,0.44659151905528716,10.296974182128906,0.12,74.04,,,
1835008,80,14,33,2001,0.2758454106280193,54569,0.19148032,0.6817542314529419,0.003205832,2.9620536603033543,1.467741847038269,0.00028352861866666663,0.06895828247070312,-0.5810164734721184,52,4.1743036490515806e-05,0.0,0.865394463262196,0.46177422588868844,11.034083366394043,0.18,66.93,,,
1966080,80,15,36,2182,0.2610478359908884,54474,0.19082496000000002,0.7343947887420654,0.0027018636,2.999957263469696,1.5037639141082764,0.0002822615893333333,0.031213760375976562,-0.5664077736437321,56,-0.0028400804694683757,0.0,0.8665342702922904,0.4872106877582579,9.327359199523926,0.24,53.65,,,
2097152,80,16,38,2254,0.2761615284411637,54416,0.1901696,0.7784422636032104,0.0035454326,3.0581450052559376,1.5669771432876587,0.00028099455999999994,0.05549430847167969,-0.5359862986952066,60,-0.0016230323453783058,0.0,0.878640989407035,0.4858613232596972,10.700461387634277,0.18,60.55,,,
2228224,80,17,40,2229,0.27855887521968364,54391,0.18951424000000003,0.7992934584617615,0.0020201472,3.198543719947338,1.680498719215393,0.00027972753066666666,0.020360946655273438,-0.5199700621888041,64,-0.0023440204349753913,0.0,0.8796282449639711,0.4962799444035647,12.130711555480957,0.32,60.3,,,
2359296,80,18,42,2114,0.299860529986053,54900,0.18885888,0.8175101280212402,0.021345688,3.1272073258524355,1.4411811828613281,0.0002784605013333333,0.08932097061820653,-0.5030247484860213,67,0.003957012399990597,0.0,0.8713923636660943,0.48913420259712553,12.475995063781738,0.2,75.02,,,
2490368,80,19,45,2159,0.28991406603346903,54937,0.18820352,0.8203602433204651,0.0026323309,3.156343411654234,1.5412648916244507,0.00027719347199999997,0.0272674560546875,-0.4867744240909815,71,-0.002656280829796742,0.0,0.8770635696681706,0.4887014991181658,8.671868324279785,0.19,49.14,,,
2621440,,,,,,,0.18754816000000002,0.8207331895828247,0.013116977,3.232050806283951,1.5751945972442627,0.0002759264426666667,0.08716773986816406,-0.4649930973537266,75,0.002428293350021704,,,,,,,181.18,0.0,42.029876708984375
2621440,80,20,49,2120,0.3106796116504854,53448,,,,,,,,,,,0.0,0.8763743303051479,0.5014993111273198,10.777789115905762,0.23,53.22,,,
2752512,80,21,51,2136,0.32862994993172506,53482,0.18689280000000003,0.8421855568885803,0.0021572798,3.173541020601988,1.5802239179611206,0.00027465941333333334,0.022089004516601562,-0.4448570851236582,79,-0.0021959573787171394,0.0,0.8836639385952744,0.5096600016873366,10.48840045928955,0.29,52.61,,,
2883584,80,22,53,2113,0.35576036866359445,53536,0.18623744,0.8562918305397034,0.0019864424,3.118620105087757,1.5309638977050781,0.000273392384,0.019123077392578125,-0.42991995764896274,83,-0.0026948379399982514,0.0,0.8817432355845355,0.5082908340997129,14.174581527709961,0.35,66.43,,,
3014656,80,23,56,2208,0.38755555555555554,53631,0.18558208,0.8457710146903992,0.003594176,3.269477691501379,1.6039588451385498,0.00027212535466666666,0.03513336181640625,-0.41572641348466277,87,-0.002557570238423068,0.0,0.8838343174091967,0.5112944094021241,11.260359764099121,0.38,50.65,,,
3145728,80,24,58,2076,0.4672015101462954,53642,0.18492672000000002,0.8488704562187195,0.0082736835,3.4273279309272766,1.7458200454711914,0.0002708583253333333,0.05709648132324219,-0.3898600162938237,91,0.00031182729617285077,0.0,0.880830895121197,0.516627495475052,14.329059600830078,0.48,61.95,,,
3276800,80,25,61,1927,0.5161290322580645,53638,0.18427136,0.8531388640403748,0.014746085,3.1198405623435974,1.5180540084838867,0.00026959129599999997,0.0531158447265625,-0.365757648833096,95,0.0011099081402790034,0.0,0.8820978044295809,0.5095888769027928,13.348618507385254,0.51,62.39,,,
3407872,80,26,63,1899,0.5370650529500757,53685,0.183616,0.8638865947723389,0.0017202467,2.9713383205235004,1.4765338897705078,0.00026832426666666663,0.015727996826171875,-0.3527132528834045,99,-0.0017980166758206906,0.0,0.8809704912917129,0.5126721272554605,12.159868240356445,0.43,61.14,,,
3538944,80,27,65,1939,0.5798525798525799,53680,0.18296064,0.860582172870636,0.001717144,3.019207738339901,1.456343412399292,0.00026705723733333334,0.03633689880371094,-0.33661147579550743,103,0.000509759554915945,0.0,0.8862402027263641,0.5077313286884244,15.974013328552246,0.47,77.0,,,
