curriculum/frontier,time/total_timesteps,time/iterations,curriculum/success_rate,time/fps,time/time_elapsed,rollout/episodes,rollout/ep_len_mean,rollout/success_rate,train/explained_variance,rollout/ep_rew_mean,train/approx_kl,rollout/win_rate_true_start,train/learning_rate,rollout/fill_mean,train/n_updates,train/entropy_loss,rollout/fill_mean_true_start,train/value_loss,train/clip_range,train/loss,train/clip_fraction,train/policy_gradient_loss,eval/success_rate,eval/mean_reward,eval/mean_ep_length
1,2850816,87,nan,39271,72,743,44.05,0.94,0.7255213260650635,24.12694549560547,0.00081540877,0.9542395693135935,0.00013655321599999998,0.9917563930013459,344,-0.09643598878756166,0.9917563930013459,1.2144042328000069,0.11545855999999999,0.5942784547805786,0.01956939697265625,-0.0007410106336465105,,,
1,2883584,88,nan,39297,73,726,44.64,0.92,0.7326253056526184,23.866357803344727,0.0005504894,0.9628099173553719,0.000134652672,0.9931129476584022,348,-0.09771453239955008,0.9931129476584022,1.1199029888957739,0.11447552,0.5270752906799316,0.0164031982421875,-0.0006441015939344652,,,
1,2916352,89,nan,39329,74,731,44.46,0.96,0.7594743967056274,24.446535110473633,0.00068522815,0.9589603283173734,0.00013275212799999998,0.9934165526675787,352,-0.09764477121643722,0.9934165526675787,0.949197094887495,0.11349247999999999,0.48033708333969116,0.0120086669921875,-0.00041846025123959407,,,
,2949120,,,,,,,,0.7499716281890869,,0.00036967298,,0.00013085158400000002,,356,-0.09481014753691852,,1.040336400270462,0.11250944,0.5358495712280273,0.009979248046875,-0.0006346237278194167,0.99,24.80560874938965,45.39
1,2949120,90,nan,39169,75,743,44.58,0.92,,23.786415100097656,,0.955585464333782,,0.9915881561238223,,,0.9915881561238223,,,,,,,,
1,2981888,91,nan,39220,76,707,44.48,0.97,0.7443951368331909,24.576515197753906,0.0006556638,0.9646393210749646,0.00012895104,0.9945190947666195,360,-0.09474519663490355,0.9945190947666195,1.130961587652564,0.1115264,0.6495391130447388,0.01650238037109375,-0.0004450093474588357,,,
1,3014656,92,nan,39246,76,753,42.82,0.93,0.7878233194351196,23.968175888061523,0.00034241145,0.949535192563081,0.00012705049600000002,0.9904548472775564,364,-0.0952615283895284,0.9904548472775564,0.8558545187115669,0.11054336000000001,0.3794010877609253,0.01007843017578125,-0.0005509649599844124,,,
1,3047424,93,nan,39240,77,751,45.39,0.94,0.7482902407646179,24.205604553222656,0.0006577399,0.9414114513981359,0.000125149952,0.990262982689747,368,-0.0988286177162081,0.990262982689747,1.1876793093979359,0.10956032,0.5086114406585693,0.01940155029296875,-0.0006281495407165494,,,
1,3080192,94,nan,39250,78,704,44.6,0.95,0.7349016666412354,24.326396942138672,0.00043579156,0.9389204545454546,0.000123249408,0.9900568181818182,372,-0.09605778753757477,0.9900568181818182,1.3334897458553314,0.10857727999999998,0.5838286876678467,0.01297760009765625,-0.0006467578859883361,,,
1,3112960,95,nan,39242,79,748,43.88,0.96,0.7575780749320984,24.437118530273438,0.00039179623,0.9665775401069518,0.00012134886400000001,0.9952372994652406,376,-0.09639852913096547,0.9952372994652406,1.1712645459920168,0.10759424,0.5747035145759583,0.013153076171875,-0.0006228608835954219,,,
1,3145728,96,nan,39220,80,747,44.69,0.91,0.7817904353141785,23.676305770874023,0.00037178543,0.9464524765729585,0.00011944832,0.9881191432396251,380,-0.09557876479811966,0.9881191432396251,0.884829556569457,0.10661119999999999,0.5025307536125183,0.01132965087890625,-0.000523274859006051,,,
1,3178496,97,nan,39258,80,722,44.43,0.94,0.7292328476905823,24.136564254760742,0.0006629145,0.9487534626038782,0.00011754777600000001,0.9903047091412742,384,-0.09307829709723592,0.9903047091412742,1.214821109548211,0.10562816,0.5926220417022705,0.016845703125,-0.0007243460386234801,,,
1,3211264,98,nan,39216,81,733,44.42,0.95,0.7481122016906738,24.256576538085938,0.00026733585,0.9536152796725784,0.000115647232,0.991899727148704,388,-0.09322520648129284,0.991899727148704,1.0980723183602095,0.10464512,0.5134760737419128,0.0101318359375,-0.00034555521779111587,,,
1,3244032,99,nan,39242,82,746,45.97,0.96,0.7552710771560669,24.425024032592773,0.00040951205,0.9584450402144772,0.00011374668800000001,0.9932975871313673,392,-0.09662310150451958,0.9932975871313673,1.0370201282203197,0.10366208,0.5670018196105957,0.0133819580078125,-0.0007064558812999167,,,
,3276800,,,,,,,,0.7700921297073364,,0.0004717249,,0.000111846144,,396,-0.09176658652722836,,0.9526467304676771,0.10267904,0.4465635418891907,0.014678955078125,-0.0006573560567630921,0.96,24.3669490814209,44.05
1,3276800,100,nan,39124,83,714,44.39,0.99,,24.83660888671875,,0.9607843137254902,,0.9937850140056023,,,0.9937850140056023,,,,,,,,
1,3309568,101,nan,39133,84,728,45.34,0.96,0.7889901399612427,24.39565658569336,0.00042948563,0.9629120879120879,0.00010994559999999998,0.9926167582417582,400,-0.0925888114143163,0.9926167582417582,0.8268537744879723,0.101696,0.41715654730796814,0.01329803466796875,-0.00039279862539842725,,,
1,3342336,102,nan,39158,85,756,44.39,0.97,0.7816469669342041,24.566604614257812,0.00050292903,0.9629629629629629,0.00010804505600000002,0.9945436507936508,404,-0.09300834126770496,0.9945436507936508,0.9044764246791601,0.10071296,0.4557645320892334,0.01679229736328125,-0.0005697455162589904,,,
1,3375104,103,nan,39167,86,728,46.05,0.97,0.7995027303695679,24.54494857788086,0.0005093388,0.9464285714285714,0.000106144512,0.9906421703296703,408,-0.09356698882766068,0.9906421703296703,0.8239750098437071,0.09972991999999999,0.3953699469566345,0.02092742919921875,-0.0003809973677562084,,,
1,3407872,104,nan,39192,86,735,43.85,0.91,0.7578698992729187,23.717147827148438,0.00045128982,0.9578231292517007,0.00010424396800000002,0.9919217687074829,412,-0.09058559127151966,0.9919217687074829,1.162942523136735,0.09874688,0.49617457389831543,0.0178985595703125,-0.00047889776033116505,,,
1,3440640,105,nan,39190,87,733,45.52,0.99,0.7487099170684814,24.775476455688477,0.00033664986,0.9713506139154161,0.000102343424,0.9953956343792633,416,-0.09310176386497915,0.9953956343792633,1.131937462836504,0.09776383999999999,0.5876204371452332,0.0113983154296875,-0.0006197339098434895,,,
1,3473408,106,nan,39207,88,742,44.96,0.98,0.808011531829834,24.706037521362305,0.0003278429,0.967654986522911,0.00010044288000000002,0.9953672506738545,420,-0.09087387146428227,0.9953672506738545,0.7149023916572332,0.0967808,0.34699857234954834,0.01025390625,-0.0004880950873484835,,,
1,3506176,107,nan,39223,89,741,44.74,0.97,0.8165248036384583,24.576257705688477,0.00044674153,0.951417004048583,9.8542336e-05,0.9914811066126855,424,-0.09064097586087883,0.9914811066126855,0.7105989269912243,0.09579776,0.40009480714797974,0.0180816650390625,-0.0003105770992988255,,,
1,3538944,108,nan,39261,90,735,44.69,0.97,0.7554475665092468,24.53630828857422,0.00032247393,0.9564625850340136,9.664179200000002e-05,0.9929421768707483,428,-0.09284500195644796,0.9929421768707483,1.1420255489647388,0.09481472,0.6198853254318237,0.0108795166015625,-0.00036085134706809185,,,
1,3571712,109,nan,39291,90,738,44.03,0.97,0.7863818407058716,24.476966857910156,0.0003686273,0.9634146341463414,9.4741248e-05,0.99170054200542,432,-0.09466681140474975,0.99170054200542,0.9372472520917654,0.09383168,0.4505917727947235,0.016632080078125,-0.00041644224256742746,,,
,3604480,,,,,,,,0.7724891901016235,,0.00027772208,,9.284070399999999e-05,,436,-0.09173943172208965,,0.9398776069283485,0.09284863999999998,0.4511299133300781,0.01239776611328125,-0.000533394944795873,1.0,24.956275939941406,44.72
1,3604480,110,nan,39183,91,746,45.49,0.98,,24.695507049560547,,0.9504021447721179,,0.9903652815013405,,,0.9903652815013405,,,,,,,,
1,3637248,111,nan,39184,92,732,44.39,0.96,0.7565281391143799,24.386606216430664,0.00049363484,0.9603825136612022,9.094016e-05,0.9925717213114754,440,-0.09343050932511687,0.9925717213114754,1.1104157660156488,0.09186559999999999,0.5200397372245789,0.015228271484375,-0.0006832598955952562,,,
1,3670016,112,nan,39188,93,737,44.59,0.97,0.7695361375808716,24.546405792236328,0.00020086131,0.9687924016282226,8.903961599999999e-05,0.9933853459972863,444,-0.08902443246915936,0.9933853459972863,0.9954775273799896,0.09088255999999999,0.4814152419567108,0.011505126953125,-0.00042300170025555417,,,
1,3702784,113,nan,39187,94,729,45.52,1.0,0.7908077239990234,24.955476760864258,0.00026097556,0.9766803840877915,8.713907200000003e-05,0.9973422496570644,448,-0.09127632109448314,0.9973422496570644,0.8599303103983402,0.08989952,0.4950449466705322,0.0125274658203125,-0.0006495839697890915,,,
1,3735552,114,nan,39179,95,753,42.5,0.95,0.8538411855697632,24.318492889404297,0.00022174268,0.9575033200531209,8.523852800000002e-05,0.9933598937583001,452,-0.0903392902109772,0.9933598937583001,0.5130075197666883,0.08891647999999999,0.2703493535518646,0.0124359130859375,-0.0006201749311003368,,,
1,3768320,115,nan,39184,96,728,44.83,0.95,0.7792328596115112,24.29616928100586,0.0003029649,0.9642857142857143,8.333798400000003e-05,0.9949347527472527,456,-0.09211493143811822,0.9949347527472527,1.0008271671831608,0.08793344,0.49019402265548706,0.01314544677734375,-0.00048353817328461446,,,
1,3801088,116,nan,39192,96,736,44.85,0.97,0.7954634428024292,24.526147842407227,0.00034873874,0.9578804347826086,8.143744000000002e-05,0.9911684782608695,460,-0.0895010617095977,0.9911684782608695,0.8342164289206266,0.0869504,0.448712557554245,0.01665496826171875,-0.0004314514226280153,,,
1,3833856,117,nan,39197,97,749,45.1,0.98,0.7840235233306885,24.655895233154297,0.00024923187,0.9532710280373832,7.9536896e-05,0.9920727636849133,464,-0.08982914546504617,0.9920727636849133,0.9555329531431198,0.08596735999999999,0.37545138597488403,0.01358795166015625,-0.000544461563549703,,,
1,3866624,118,nan,39194,98,740,44.45,0.94,0.7652707099914551,24.146543502807617,0.00025301622,0.9608108108108108,7.763635200000002e-05,0.9929054054054054,468,-0.09043678431771696,0.9929054054054054,1.0677324440330267,0.08498432,0.6311157941818237,0.01242828369140625,-0.0004093183197255712,,,
1,3899392,119,nan,39181,99,714,43.94,0.98,0.7735251188278198,24.64706039428711,0.0001842986,0.9803921568627451,7.5735808e-05,0.9955357142857143,472,-0.08713994733989239,0.9955357142857143,0.9966889228671789,0.08400127999999998,0.4764511287212372,0.01226043701171875,-0.0005055713663750794,,,
,3932160,,,,,,,,0.8248453140258789,,0.0002837478,,7.383526400000002e-05,,476,-0.08946577785536647,,0.6255822833627462,0.08301824,0.34811779856681824,0.014556884765625,-0.0005262020931695588,0.96,24.426555633544922,44.44
1,3932160,120,nan,39049,100,768,44.77,0.96,,24.3862247467041,,0.9635416666666666,,0.994384765625,,,0.994384765625,,,,,,,,
1,3964928,121,nan,39059,101,726,43.6,0.94,0.797141432762146,24.147397994995117,0.00023903284,0.953168044077135,7.193472e-05,0.9932851239669421,480,-0.086957000894472,0.9932851239669421,0.8790870308876038,0.08203519999999999,0.384933739900589,0.011474609375,-0.00035027543526666705,,,
1,3997696,122,nan,39064,102,715,44.91,0.97,0.7795209288597107,24.516084671020508,0.00016512309,0.9664335664335665,7.003417600000002e-05,0.9951923076923077,484,-0.08538872515782714,0.9951923076923077,1.0314853955060244,0.08105216,0.41903871297836304,0.0129852294921875,-0.00040250723031931557,,,
1,4030464,123,nan,39062,103,772,44.92,0.98,0.8107121586799622,24.696073532104492,0.00034915033,0.961139896373057,6.8133632e-05,0.9924708549222798,488,-0.08743803016841412,0.9924708549222798,0.7699502725154161,0.08006912,0.4287607967853546,0.01421356201171875,-0.0005227507717791013,,,
1,4063232,124,nan,39072,103,738,44.0,0.97,0.7913629412651062,24.51699447631836,0.0001644981,0.967479674796748,6.623308799999999e-05,0.9946646341463414,492,-0.08638677536509931,0.9946646341463414,0.9224688038229942,0.07908607999999999,0.5218283534049988,0.00827789306640625,-0.00030062313089729287,,,
1,4096000,125,nan,39102,104,708,44.23,0.94,0.8081355094909668,24.09676742553711,0.00019431784,0.9491525423728814,6.433254400000003e-05,0.9914371468926554,496,-0.08639840106479824,0.9914371468926554,0.7940655797719955,0.07810304,0.4301981031894684,0.01284027099609375,-0.0005941016097494867,,,
1,4128768,126,nan,39121,105,750,44.3,0.98,0.7763051390647888,24.716697692871094,0.00024315878,0.9706666666666667,6.243200000000001e-05,0.9945,500,-0.08685621037147939,0.9945,1.0497660990804434,0.07711999999999998,0.49223312735557556,0.01074981689453125,-0.0004424595790624153,,,
1,4161536,127,nan,39119,106,742,43.97,0.95,0.8256686925888062,24.26702308654785,0.0002099068,0.9528301886792453,6.053145600000003e-05,0.9925033692722371,504,-0.08771754521876574,0.9925033692722371,0.6905563864856958,0.07613695999999999,0.3177962005138397,0.0131988525390625,-0.0004259008746885229,,,
1,4194304,128,nan,39133,107,746,43.29,0.94,0.7752255201339722,24.077707290649414,0.00015494983,0.9571045576407506,5.8630912000000014e-05,0.9922084450402144,508,-0.08773397980257869,0.9922084450402144,1.0614630840718746,0.07515391999999999,0.5275559425354004,0.00860595703125,-0.00036627303052227944,,,
1,4227072,129,nan,39160,107,736,43.83,0.97,0.7742370367050171,24.577165603637695,0.000133924,0.9619565217391305,5.673036800000003e-05,0.9939707880434783,512,-0.08472625422291458,0.9939707880434783,1.00344717502594,0.07417088,0.47702187299728394,0.00972747802734375,-0.00047476670806645416,,,
,4259840,,,,,,,,0.8004659414291382,,0.00011858618,,5.4829824000000014e-05,,516,-0.08704666048288345,,0.8905277755111456,0.07318784,0.49871379137039185,0.00640106201171875,-0.0003392980797798373,0.99,24.81784439086914,43.15
1,4259840,130,nan,39097,108,755,43.08,0.93,,23.927919387817383,,0.952317880794702,,0.9916390728476822,,,0.9916390728476822,,,,,,,,
1,4292608,131,nan,39127,109,745,43.73,0.98,0.7752794623374939,24.63726806640625,0.00020345757,0.9664429530201343,5.292928000000003e-05,0.9938758389261745,520,-0.08734118775464594,0.9938758389261745,1.0497684944421053,0.07220480000000001,0.4887799024581909,0.01126861572265625,-0.0003922373762179632,,,
1,4325376,132,nan,39159,110,721,45.84,0.96,0.8013467192649841,24.475156784057617,0.00017510875,0.970873786407767,5.102873600000004e-05,0.9960991678224688,524,-0.08456056495197117,0.9960991678224688,0.8228367511183023,0.07122176,0.4499630331993103,0.01317596435546875,-0.0004235644701111596,,,
1,4358144,133,nan,39163,111,746,43.49,0.99,0.8266478776931763,24.797508239746094,0.00013824723,0.9731903485254692,4.9128192e-05,0.994554289544236,528,-0.08664084691554308,0.994554289544236,0.7124971430748701,0.07023871999999998,0.40556827187538147,0.00896453857421875,-0.0004021097702207044,,,
1,4390912,134,nan,39177,112,736,44.84,0.97,0.8171587586402893,24.486154556274414,0.00012713717,0.9551630434782609,4.722764800000001e-05,0.9909986413043478,532,-0.08479345985688269,0.9909986413043478,0.7355758361518383,0.06925567999999999,0.3037278652191162,0.008056640625,-0.00036485348391579464,,,
1,4423680,135,nan,39191,112,742,43.69,0.97,0.774696946144104,24.527305603027344,0.00013943716,0.9528301886792453,4.5327104000000026e-05,0.9921664420485176,536,-0.08631378645077348,0.9921664420485176,1.0214717760682106,0.06827264,0.5812992453575134,0.0135345458984375,-0.00036010457552038133,,,
1,4456448,136,nan,39201,113,758,44.13,0.96,0.7922547459602356,24.396865844726562,9.440096e-05,0.9432717678100264,4.342656000000004e-05,0.989858179419525,540,-0.08738706354051828,0.989858179419525,1.0052965749055147,0.0672896,0.5459123849868774,0.00730133056640625,-0.00030428704485530034,,,
1,4489216,137,nan,39217,114,737,44.1,0.98,0.7585616111755371,24.706893920898438,0.000113833026,0.9728629579375848,4.1526016e-05,0.9959294436906377,544,-0.08705133385956287,0.9959294436906377,1.2298406027257442,0.06630655999999999,0.57362961769104,0.00928497314453125,-0.00034070550464093685,,,
1,4521984,138,nan,39233,115,753,44.12,0.97,0.8257416486740112,24.576875686645508,0.00010159754,0.9694555112881806,3.962547200000001e-05,0.9941899070385126,548,-0.08629492996260524,0.9941899070385126,0.6832148637622595,0.06532352,0.2999127507209778,0.01055908203125,-0.0002953886541945394,,,
1,4554752,139,nan,39267,115,730,44.49,0.97,0.7986432909965515,24.566505432128906,9.886212e-05,0.9726027397260274,3.7724928000000026e-05,0.9951198630136986,552,-0.08303820574656129,0.9951198630136986,0.8147206958383322,0.06434047999999998,0.37196245789527893,0.00693511962890625,-0.00040472092223353684,,,
,4587520,,,,,,,,0.8249049186706543,,9.510503e-05,,3.5824383999999985e-05,,556,-0.08617977937683463,,0.6667054565623403,0.06335743999999999,0.37904515862464905,0.0082550048828125,-0.00029413220181595534,0.98,24.677026748657227,43.97
1,4587520,140,nan,39191,117,732,43.73,0.96,,24.347267150878906,,0.9590163934426229,,0.9923155737704918,,,0.9923155737704918,,,,,,,,
1,4620288,141,nan,39207,117,756,43.17,0.94,0.781933069229126,24.05782699584961,8.609054e-05,0.9497354497354498,3.392384000000005e-05,0.9903273809523809,560,-0.08543852623552084,0.9903273809523809,0.9521394781768322,0.062374399999999997,0.5614506006240845,0.00676727294921875,-0.00031143002706812695,,,
1,4653056,142,nan,39218,118,751,43.98,0.97,0.7643970251083374,24.537015914916992,8.333299e-05,0.9507323568575233,3.202329600000001e-05,0.9908455392809588,564,-0.08773706178180873,0.9908455392809588,1.117362204939127,0.06139135999999998,0.49370795488357544,0.00814056396484375,-0.00044513238390209153,,,
1,4685824,143,nan,39235,119,746,43.81,0.95,0.7890009880065918,24.24718475341797,8.585281e-05,0.9611260053619303,3.0122752000000025e-05,0.9913706434316354,568,-0.08542288723401725,0.9913706434316354,1.0006706919521093,0.06040831999999999,0.5034855008125305,0.00930023193359375,-0.0003126342089672107,,,
1,4718592,144,nan,39272,120,757,42.15,0.95,0.7704756855964661,24.238845825195312,7.9672216e-05,0.9603698811096433,2.8222208000000038e-05,0.9909180977542933,572,-0.08411780139431357,0.9909180977542933,0.9941814709454775,0.05942528,0.5257816910743713,0.0093231201171875,-0.00035446168476482853,,,
1,4751360,145,nan,39266,121,714,45.04,0.98,0.7688629627227783,24.675952911376953,6.166047e-05,0.9705882352941176,2.632166400000005e-05,0.9943977591036415,576,-0.0873480646405369,0.9943977591036415,1.0563212856650352,0.058442240000000006,0.48380956053733826,0.00748443603515625,-0.0003741143154911697,,,
1,4784128,146,nan,39261,121,762,44.97,0.95,0.8150932788848877,24.296022415161133,8.952121e-05,0.9606299212598425,2.442112000000001e-05,0.9934383202099738,580,-0.08581370068714023,0.9934383202099738,0.7413019258528948,0.05745919999999999,0.32622483372688293,0.00734710693359375,-0.00030218384927138686,,,
1,4816896,147,nan,39276,122,735,44.23,0.97,0.792771577835083,24.546764373779297,6.809177e-05,0.9619047619047619,2.2520576000000024e-05,0.9939625850340136,584,-0.08702496020123363,0.9939625850340136,0.9087556786835194,0.05647615999999997,0.47880101203918457,0.00548553466796875,-0.00026433773018652573,,,
1,4849664,148,nan,39277,123,718,46.12,0.99,0.8093739151954651,24.81487464904785,7.1851806e-05,0.9763231197771588,2.0620032000000037e-05,0.9948642061281338,588,-0.08730988088063896,0.9948642061281338,0.8042859937995672,0.05549311999999998,0.43115827441215515,0.00632476806640625,-0.00027016412786906585,,,
1,4882432,149,nan,39265,124,750,43.85,0.97,0.8237682580947876,24.537147521972656,4.7766145e-05,0.964,1.8719487999999996e-05,0.9935833333333334,592,-0.08428579289466143,0.9935833333333334,0.6529107159003615,0.05451007999999999,0.32150349020957947,0.00444793701171875,-0.00023174633679445833,,,
,4915200,,,,,,,,0.8117440938949585,,6.554214e-05,,1.681894400000001e-05,,596,-0.08787844213657081,,0.7762432135641575,0.05352704,0.36670833826065063,0.01013946533203125,-0.00036266415918362327,0.95,24.197998046875,43.0
1,4915200,150,nan,39182,125,742,44.33,0.99,,24.8266658782959,,0.9528301886792453,,0.992756064690027,,,0.992756064690027,,,,,,,,
1,4947968,151,nan,39183,126,738,42.88,0.97,0.7939244508743286,24.50811767578125,5.1278883e-05,0.9701897018970189,1.4918400000000023e-05,0.9948340108401084,600,-0.08555021020583808,0.9948340108401084,0.9172013346105814,0.05254399999999998,0.5622609853744507,0.00543975830078125,-0.0003217315606889315,,,
1,4980736,152,nan,39199,127,746,43.5,0.98,0.8144833445549011,24.637496948242188,3.1968582e-05,0.967828418230563,1.3017856000000036e-05,0.9931300268096515,604,-0.08366251061670482,0.9931300268096515,0.7672399636358023,0.05156095999999999,0.362095445394516,0.00446319580078125,-0.00015920391160761937,,,
1,5013504,153,nan,39204,127,741,44.07,0.95,0.7953910827636719,24.206926345825195,4.2201602e-05,0.970310391363023,1.111731200000005e-05,0.9939271255060729,608,-0.08445815229788423,0.9939271255060729,0.8291626628488302,0.05057792,0.3690423369407654,0.00399017333984375,-0.00019448167586233467,,,
