curriculum/frontier,time/iterations,time/total_timesteps,curriculum/success_rate,time/fps,time/time_elapsed,rollout/episodes,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/approx_kl,train/value_loss,train/n_updates,train/loss,train/entropy_loss,rollout/ep_rew_mean,rollout/fill_mean_true_start,rollout/win_rate_true_start,rollout/ep_len_mean,rollout/fill_mean,rollout/success_rate,eval/mean_ep_length,eval/success_rate,eval/mean_reward
80,89,11665408,0.7060353798126952,47257,246,1761,0.00018850141866666667,0.8758483529090881,0.0012245887519384269,0.057918548583984375,0.14232832,0.0034335894,2.66318054869771,352,1.286102056503296,-0.17188996030017734,15.25546646118164,0.5318838996321789,0.0,65.54,0.9019776922483718,0.61,,,
,,11796480,,,,,0.00018723438933333333,0.8847814202308655,-0.0003079777961829677,0.029590606689453125,0.14167296000000001,0.0015140758,2.4897567443549633,356,1.238452434539795,-0.17066903179511428,,,,,,,184.03,0.0,42.21702194213867
80,90,11796480,0.7290427257977286,47083,250,1737,,,,,,,,,,,18.74881362915039,0.5336006109201985,0.0,72.2,0.8890594682189386,0.62,,,
80,91,11927552,0.7236842105263158,47123,253,1829,0.00018596736,0.8793993592262268,-0.00043012713285861537,0.029024124145507812,0.1410176,0.0018463589,2.5300562232732773,360,1.2185176610946655,-0.16472247382625937,18.158960342407227,0.5438743748469905,0.0,72.05,0.9039818021046379,0.67,,,
80,92,12058624,0.727224294086308,47157,255,1747,0.00018470033066666665,0.887562096118927,-0.0003367956305737607,0.024061203002929688,0.14036224,0.0011786846,2.5078996047377586,364,1.251462459564209,-0.16435003490187228,16.380817413330078,0.5369035702369036,0.0,70.19,0.895291399012063,0.55,,,
80,93,12189696,0.7232736572890025,47186,258,1798,0.0001834333013333333,0.8871225118637085,-0.0005641807283609523,0.02112579345703125,0.13970687999999998,0.0012830541,2.490842390805483,368,1.2110438346862793,-0.16430857707746327,17.50210952758789,0.5264010366051182,0.0,68.9,0.902147791098477,0.71,,,
80,94,12320768,0.7403896787783044,47202,261,1757,0.000182166272,0.8825773596763611,-0.00034861565836763475,0.023874282836914062,0.13905152,0.0013332866,2.580725509673357,372,1.3593217134475708,-0.16224875464104116,19.306875228881836,0.5398993034002345,0.0,84.14,0.8990984913959681,0.52,,,
80,95,12451840,0.7381572097865695,47210,263,1797,0.00018089924266666665,0.8847692012786865,0.0008514837409165921,0.04104804992675781,0.13839616,0.0043189265,2.5131662376224995,376,1.2235910892486572,-0.1635315443854779,16.064468383789062,0.5230496453900709,0.0,66.54,0.8936155595402488,0.63,,,
80,96,12582912,0.7320295983086681,47227,266,1755,0.00017963221333333336,0.8781653642654419,0.0033004512697516475,0.06022834777832031,0.1377408,0.0032699336,2.5821957625448704,380,1.250851035118103,-0.15725161228328943,20.035985946655273,0.548413427201306,0.0,85.03,0.8997502725897787,0.56,,,
80,97,12713984,0.7285564853556485,47251,269,1774,0.00017836518400000001,0.8857027292251587,0.0024190851727325935,0.056743621826171875,0.13708544,0.0037705803,2.358960587531328,384,1.1419728994369507,-0.15413346723653376,17.429481506347656,0.5334902121274128,0.0,71.53,0.8973234790596684,0.57,,,
80,98,12845056,0.7334710743801653,47259,271,1790,0.00017709815466666667,0.8836560845375061,0.0014581447176169604,0.04578971862792969,0.13643008,0.001668161,2.4695795327425003,388,1.2627404928207397,-0.15413431846536696,19.591175079345703,0.5286670851642603,0.0,79.84,0.8999103386440442,0.64,,,
80,99,12976128,0.7495881383855024,47266,274,1657,0.00017583112533333333,0.8837752938270569,0.0011223540095670614,0.049266815185546875,0.13577472000000002,0.002331778,2.4285853132605553,392,1.1258431673049927,-0.15227067423984408,19.289430618286133,0.5276308054085832,0.0,81.58,0.8975316092596318,0.6,,,
,,13107200,,,,,0.000174564096,0.889880895614624,-0.00011061028271797113,0.03167724609375,0.13511936,0.0024945696,2.344399154186249,396,1.1110438108444214,-0.15307420655153692,,,,,,,182.65,0.0,42.398399353027344
80,100,13107200,0.7609832635983264,47033,278,1782,,,,,,,,,,,18.73534393310547,0.5315982649315982,0.0,75.67,0.8965304623740838,0.65,,,
80,101,13238272,0.7420886075949367,47057,281,1766,0.00017329706666666667,0.8823335766792297,0.002190729419453419,0.061580657958984375,0.134464,0.005760902,2.5161730013787746,400,1.2892268896102905,-0.15109263523481786,16.290498733520508,0.5338672005338673,0.0,70.51,0.895593026019602,0.64,,,
80,102,13369344,0.7224294086307939,47061,284,1733,0.00017203003733333336,0.8922642469406128,0.0036016808007843792,0.056865692138671875,0.13380864,0.015940495,2.3308696523308754,404,1.1637988090515137,-0.1483204043470323,19.652875900268555,0.5227840199750311,0.0,88.14,0.8952576350152808,0.56,,,
80,103,13500416,0.7090620031796503,47065,286,1744,0.000170763008,0.8831443786621094,0.0006317305778793525,0.039836883544921875,0.13315328,0.0012769644,2.533441748470068,408,1.1759774684906006,-0.15053265867754817,18.069499969482422,0.5236366151398831,0.0,71.51,0.8958687280552723,0.6,,,
80,104,13631488,0.7369565217391304,47092,289,1700,0.00016949597866666667,0.8896377682685852,0.0002036558053077897,0.04176139831542969,0.13249792,0.0021596486,2.4698439352214336,412,1.2926087379455566,-0.15295130666345358,17.608551025390625,0.5284293552812072,0.0,72.46,0.8940813362381989,0.54,,,
80,105,13762560,0.7335120643431635,47103,292,1750,0.00016822894933333333,0.8940167427062988,-0.0005962431205261964,0.023965835571289062,0.13184256,0.0013785907,2.3270573392510414,416,1.1466474533081055,-0.15109517076052725,19.19493293762207,0.5336219336219337,0.0,76.08,0.8909770723104056,0.58,,,
80,106,13893632,0.7453183520599251,47126,294,1720,0.00016696191999999999,0.8890507221221924,0.002959517236376996,0.05853271484375,0.1311872,0.009715243,2.433935586363077,420,1.1837174892425537,-0.14990809210576117,17.759729385375977,0.5280855404312195,0.0,71.28,0.8975882859603789,0.64,,,
80,107,14024704,0.7713513513513514,47144,297,1715,0.00016569489066666664,0.8880857825279236,0.0008348671053681755,0.04511451721191406,0.13053183999999998,0.0020980306,2.3563376516103745,424,1.1679855585098267,-0.1460454270709306,20.184776306152344,0.5396583798410282,0.0,86.24,0.8971601338948277,0.63,,,
80,108,14155776,0.7883597883597884,47168,300,1736,0.00016442786133333333,0.8879213333129883,-0.0002598368919279892,0.0314788818359375,0.12987648000000002,0.0021850967,2.2710929326713085,428,1.1626496315002441,-0.14030713820829988,16.447555541992188,0.5458146007278956,0.0,63.45,0.9043849917505831,0.7,,,
80,109,14286848,0.7670514165792235,47178,302,1749,0.000163160832,0.8874118328094482,0.000988541394690401,0.04937934875488281,0.12922112000000002,0.003062936,2.261857770383358,432,1.0993759632110596,-0.1398902025539428,18.789182662963867,0.5370190404204009,0.0,81.83,0.9038886418341344,0.61,,,
,,14417920,,,,,0.00016189380266666667,0.8914102911949158,0.0005775439440185437,0.03914833068847656,0.12856576,0.0031242108,2.340869218111038,436,1.1283639669418335,-0.14123185793869197,,,,,,,185.36,0.0,42.145694732666016
80,110,14417920,0.7647058823529411,46945,307,1717,,,,,,,,,,,20.408935546875,0.5336748852598996,0.0,82.08,0.9002710728589198,0.65,,,
80,111,14548992,0.7638004246284501,46954,309,1734,0.00016062677333333333,0.8871527910232544,0.0016698994586477056,0.05481147766113281,0.1279104,0.0032052528,2.332885604351759,440,1.0524259805679321,-0.13894398300908506,19.693744659423828,0.5416931216931218,0.0,77.27,0.9015478377262307,0.62,,,
80,112,14680064,0.7449306296691569,46982,312,1762,0.00015935974399999999,0.8924007415771484,-0.00012729961235891096,0.02972412109375,0.12725503999999999,0.0019825143,2.333396516740322,444,1.0705429315567017,-0.14288631966337562,18.979324340820312,0.5426689576174112,0.0,81.69,0.8930928658510952,0.57,,,
80,113,14811136,0.766897285790314,47002,315,1690,0.00015809271466666664,0.8909551501274109,6.144407234387472e-05,0.03388023376464844,0.12659968,0.0017343299,2.4054977893829346,448,1.223890781402588,-0.13951935502700508,18.16315269470215,0.5336032710094875,0.0,77.86,0.9084885674629265,0.59,,,
80,114,14942208,0.7675040085515767,47031,317,1741,0.00015682568533333335,0.898178219795227,-0.00048716361561673693,0.022169113159179688,0.12594432,0.00092512014,2.2180936075747013,452,1.0789802074432373,-0.13896734453737736,19.558313369750977,0.5422088755422089,0.0,82.7,0.8974620801157275,0.51,,,
80,115,15073280,0.7591201716738197,47045,320,1713,0.000155558656,0.8902407288551331,-0.0007932391126814764,0.018278121948242188,0.12528896,0.000820798,2.3882797472178936,456,1.1374177932739258,-0.14198267762549222,20.05016326904297,0.5353567512115744,0.0,80.85,0.8993679415940555,0.66,,,
80,116,15204352,0.7711682743837085,47066,323,1732,0.00015429162666666667,0.9006445407867432,0.00034061973929055966,0.04109382629394531,0.1246336,0.0011789995,2.196950688958168,460,1.0504716634750366,-0.13808055128902197,19.221542358398438,0.5396343520205087,0.0,79.47,0.8977062127562513,0.66,,,
80,117,15335424,0.7675176534492124,47086,325,1676,0.00015302459733333335,0.8929601311683655,0.00047273172458517365,0.041896820068359375,0.12397824,0.0022839897,2.2973273061215878,464,1.150501012802124,-0.1359517890959978,15.027688026428223,0.5518334254652663,0.0,63.32,0.9046303662453224,0.57,,,
80,118,15466496,0.7681912681912682,47099,328,1786,0.000151757568,0.8943765163421631,-0.00012005435655737529,0.029607772827148438,0.12332288,0.001074759,2.2234643511474133,468,1.0764422416687012,-0.1299792155623436,17.304859161376953,0.543073460200532,0.0,66.15,0.9018981654293339,0.7,,,
80,119,15597568,0.7886872998932765,47120,331,1679,0.00015049053866666667,0.8997845649719238,0.000585097974180826,0.0406646728515625,0.12266752,0.0021638018,2.200130809098482,472,1.1016840934753418,-0.13072287023533136,18.00493049621582,0.5426836672738312,0.0,76.08,0.9120361179126316,0.61,,,
,,15728640,,,,,0.00014922350933333333,0.9022927284240723,-0.0003539454919518903,0.023073196411132812,0.12201216,0.00085793325,2.154309855774045,476,1.0497304201126099,-0.13263514847494662,,,,,,,185.55,0.0,41.5155029296875
80,120,15728640,0.7851373182552503,46848,335,1720,,,,,,,,,,,18.12360191345215,0.5483113967962453,0.0,67.41,0.8997846683893195,0.66,,,
80,121,15859712,0.7566579634464752,46869,338,1758,0.00014795648,0.9013412594795227,0.0001275411423193873,0.034481048583984375,0.1213568,0.0018490299,2.161396622657776,480,1.015391230583191,-0.13316708989441395,16.305498123168945,0.5373069862865781,0.0,65.51,0.9042121378109244,0.65,,,
80,122,15990784,0.7767616998386229,46893,340,1732,0.00014668945066666667,0.890227735042572,0.0018480472126611858,0.051849365234375,0.12070144,0.003561774,2.38770966604352,484,1.2104721069335938,-0.13278174214065075,19.93896484375,0.5368218978585377,0.0,82.05,0.8951900322185157,0.58,,,
80,123,16121856,0.7810492505353319,46906,343,1720,0.00014542242133333333,0.8979812860488892,0.00022461912885773927,0.04071044921875,0.12004608,0.0014735216,2.260443292558193,488,1.1441981792449951,-0.13333229650743306,19.159671783447266,0.5311798540965207,0.0,71.34,0.8992822279643985,0.63,,,
80,124,16252928,0.7922288181327577,46928,346,1696,0.000144155392,0.9000269174575806,-0.00045815577777830185,0.021337509155273438,0.11939072,0.00076192495,2.212998326867819,492,1.1376430988311768,-0.1325670857913792,19.150680541992188,0.5361911960551417,0.0,70.33,0.9017586769159095,0.68,,,
80,125,16384000,0.7800320341697811,46942,349,1733,0.00014288836266666667,0.8959201574325562,-0.0003253279937780462,0.030986785888671875,0.11873536,0.0013363783,2.178841285407543,496,1.071987509727478,-0.13054753583855927,18.863361358642578,0.5430041152263375,0.0,77.65,0.900650409979127,0.64,,,
80,126,16515072,0.7446808510638298,46961,351,1732,0.00014162133333333333,0.8969661593437195,0.002736254527917481,0.05080986022949219,0.11807999999999999,0.009250602,2.2322481349110603,500,1.1494132280349731,-0.1320140811149031,19.270063400268555,0.5363706509539843,0.0,80.95,0.8994240583924955,0.64,,,
80,127,16646144,0.7642934196332255,46993,354,1693,0.000140354304,0.88923180103302,-0.0003913466271114885,0.02635955810546875,0.11742464000000001,0.0011801611,2.434523344039917,504,1.2002220153808594,-0.1321319891139865,18.14422035217285,0.5348337521395535,0.0,76.79,0.9010012177958623,0.57,,,
80,128,16777216,0.7602403058438012,47023,356,1693,0.00013908727466666667,0.9010622501373291,4.959398393111769e-05,0.037883758544921875,0.11676928,0.0012241879,2.1749483551830053,508,0.9997273683547974,-0.13310312968678772,19.923913955688477,0.5436191255712435,0.0,77.1,0.8970415581953285,0.62,,,
80,129,16908288,0.7844183564567769,47057,359,1728,0.00013782024533333332,0.8966426253318787,-0.00048773026719572954,0.03226470947265625,0.11611392,0.0009944078,2.2821745313704014,512,1.0895142555236816,-0.13298627571202815,16.66095733642578,0.5389900258073516,0.0,70.05,0.8999628486511203,0.59,,,
,,17039360,,,,,0.00013655321599999998,0.893402099609375,-0.0005119499537613592,0.019342422485351562,0.11545855999999999,0.0007666956,2.3026092052459717,516,1.1613012552261353,-0.12920192698948085,,,,,,,184.3,0.0,42.81675338745117
80,130,17039360,0.7696051919956733,46893,363,1730,,,,,,,,,,,20.76513671875,0.5388030199928713,0.0,85.88,0.8929922215085992,0.54,,,
80,131,17170432,0.7642666666666666,46913,366,1700,0.00013528618666666667,0.9010050892829895,-0.0006178759931572131,0.019258499145507812,0.11480320000000001,0.0007052729,2.2918411418795586,520,1.1066213846206665,-0.13217566278763115,18.571887969970703,0.5347008547008547,0.0,69.12,0.9054684095860566,0.72,,,
80,132,17301504,0.7636363636363637,46929,368,1653,0.00013401915733333332,0.8971296548843384,0.000384942470191163,0.035152435302734375,0.11414784,0.0013077448,2.1711268313229084,524,1.0544672012329102,-0.13049512426368892,17.825241088867188,0.5376579735554095,0.0,75.77,0.9001142703502049,0.58,,,
80,133,17432576,0.7712486883525709,46942,371,1791,0.00013275212799999998,0.8911182284355164,-0.00016697060709702782,0.021610260009765625,0.11349247999999999,0.00076679286,2.307708175852895,528,1.1973689794540405,-0.13103125407360494,18.335241317749023,0.5422158088824756,0.0,75.77,0.896057792391312,0.61,,,
80,134,17563648,0.7803261977573904,46940,374,1828,0.0001314850986666667,0.8861934542655945,0.0004826332224183716,0.027782440185546875,0.11283712,0.0011430958,2.4339550770819187,532,1.1903916597366333,-0.1264401173684746,18.95648956298828,0.5445253997166566,0.0,74.52,0.9035510711294811,0.69,,,
80,135,17694720,0.7758007117437722,46950,376,1822,0.00013021806933333335,0.8890374302864075,0.0001802230326575227,0.026020050048828125,0.11218176,0.0007347389,2.395461905747652,536,1.2847718000411987,-0.12475534901022911,19.488061904907227,0.5366371065901583,0.0,72.95,0.9042498407664892,0.61,,,
80,136,17825792,0.7925846319183235,46964,379,1697,0.00012895104,0.8842304944992065,-0.00047386749338329537,0.016107559204101562,0.1115264,0.0005524169,2.4634858556091785,540,1.2388311624526978,-0.12394237006083131,19.32080078125,0.529945620223398,0.0,70.21,0.9022748932393403,0.63,,,
80,137,17956864,0.7901878914405011,46949,382,1764,0.00012768401066666667,0.8889715671539307,-0.00039619318249606295,0.015012741088867188,0.11087103999999999,0.0005358163,2.3432005420327187,544,1.1411616802215576,-0.12564952904358506,18.715883255004883,0.5345537107989216,0.0,75.13,0.9032011981747433,0.61,,,
80,138,18087936,0.7717908082408875,46945,385,1742,0.00012641698133333335,0.8877209424972534,-0.00043432133679743856,0.01726531982421875,0.11021568,0.00061685464,2.393102739006281,548,1.2003902196884155,-0.12556284619495273,17.070478439331055,0.536630230995083,0.0,70.53,0.9020991906564046,0.59,,,
80,139,18219008,0.7843866171003717,46956,387,1745,0.000125149952,0.8879500031471252,-0.0003524550611473387,0.016666412353515625,0.10956032,0.0004806476,2.3371546790003777,552,1.1994956731796265,-0.1214500340865925,20.174123764038086,0.5429370438578541,0.0,86.89,0.9006615019986557,0.59,,,
,,18350080,,,,,0.00012388292266666667,0.898854672908783,-0.00024772912456683116,0.017610549926757812,0.10890496,0.0006377846,2.2565237022936344,556,1.1199069023132324,-0.12322524702176452,,,,,,,184.97,0.0,43.426082611083984
80,140,18350080,0.7824709609292503,46823,391,1738,,,,,,,,,,,20.635984420776367,0.5286749928222797,0.0,85.03,0.9017104945374989,0.58,,,
80,141,18481152,0.78,46846,394,1674,0.00012261589333333335,0.8915349841117859,2.8523889341158792e-05,0.023752212524414062,0.1082496,0.0007499658,2.348478574305773,560,1.2213612794876099,-0.12483715382404625,17.87285804748535,0.525034293552812,0.0,78.15,0.9032184314940188,0.64,,,
80,142,18612224,0.7799385875127943,46857,397,1814,0.00012134886400000001,0.8911881446838379,-0.00025422655016882345,0.02040863037109375,0.10759424,0.0006527533,2.24460581317544,564,1.075168251991272,-0.12240889866370708,19.289100646972656,0.5373456790123458,0.0,81.91,0.9031129622823854,0.66,,,
80,143,18743296,0.7830342577487766,46878,399,1694,0.00012008183466666667,0.8874768614768982,-2.607542774057947e-05,0.023590087890625,0.10693888,0.00091148616,2.3474156595766544,568,1.1615620851516724,-0.11678849090822041,18.008380889892578,0.5430707703008173,0.0,72.63,0.8994125963822934,0.67,,,
76,144,18874368,0.8032171581769437,46897,402,1675,0.00011881480533333332,0.9051350951194763,2.6048037398140877e-06,0.03439903259277344,0.10628351999999999,0.00180817,2.079869883134961,572,1.0659071207046509,-0.11985791195183992,18.106060028076172,0.5306650736758264,0.0,74.95,0.9088778330569375,0.65,,,
76,145,19005440,0.7264682220434433,46902,405,1583,0.00011754777600000001,0.9006343483924866,0.0008182549481716705,0.04558753967285156,0.10562816,0.002746732,2.041057802736759,576,1.1079697608947754,-0.12126479716971517,20.155725479125977,0.5259622367465505,0.0,95.29,0.8888888888888891,0.49,,,
76,146,19136512,0.6393063583815028,46914,407,1565,0.00011628074666666666,0.8851187825202942,0.00031351616053143516,0.039546966552734375,0.10497279999999999,0.0020004346,2.4670946076512337,580,1.2307170629501343,-0.12064178613945842,18.438400268554688,0.5453473373871384,0.0,82.61,0.8884313493472172,0.45,,,
76,147,19267584,0.5872291904218928,46934,410,1583,0.00011501371733333332,0.8785991668701172,0.0019079848225374008,0.049083709716796875,0.10431744,0.0033916365,2.6790564507246017,584,1.3634706735610962,-0.116813879692927,18.453338623046875,0.5431723516829899,0.0,87.67,0.887773644353977,0.53,,,
76,148,19398656,0.6060606060606061,46941,413,1530,0.00011374668800000001,0.8836356997489929,0.0006018825406499673,0.034023284912109375,0.10366208,0.0016254135,2.713263373821974,588,1.3440746068954468,-0.11882103083189577,19.05816078186035,0.5371156719352048,0.0,92.85,0.8900104897926248,0.49,,,
76,149,19529728,0.58913813459268,46968,415,1494,0.00011247965866666666,0.8887753486633301,0.0012155448894191068,0.04321861267089844,0.10300672,0.0024696153,2.6567110307514668,592,1.3664435148239136,-0.11811962025240064,16.472148895263672,0.5191358024691358,0.0,78.86,0.8863933098649743,0.43,,,
,,19660800,,,,,0.00011121262933333332,0.8794997930526733,0.0003097075277764816,0.037693023681640625,0.10235135999999999,0.001852227,2.725187484174967,596,1.3169699907302856,-0.11930276930797845,,,,,,,181.85,0.0,42.179203033447266
76,150,19660800,0.5914742451154529,46833,419,1482,,,,,,,,,,,19.146581649780273,0.5407660219946909,0.0,84.43,0.8943203212209061,0.5,,,
76,151,19791872,0.6263219741480611,46862,422,1533,0.00010994559999999998,0.8918211460113525,0.00031651633071305696,0.03435707092285156,0.101696,0.0015872202,2.519789010286331,600,1.2666085958480835,-0.1174828081857413,19.966514587402344,0.5464548133228899,0.0,94.5,0.8889049954498965,0.4,,,
76,152,19922944,0.6294508147254073,46874,425,1453,0.00010867857066666669,0.8926917314529419,0.00013287032743392047,0.03623390197753906,0.10104064,0.0012390555,2.506919238716364,604,1.2271709442138672,-0.11621067964006215,19.05358123779297,0.5432515849182515,0.0,87.43,0.8933496469628609,0.52,,,
76,153,20054016,0.6144219308700835,46883,427,1510,0.00010741154133333335,0.8945081233978271,0.0007668941625524894,0.03501319885253906,0.10038528,0.0017684598,2.4549465402960777,608,1.1537290811538696,-0.11859692528378218,16.933738708496094,0.5364420645545144,0.0,77.27,0.8853323522197694,0.5,,,
76,154,20185088,0.6132020845396642,46896,430,1541,0.000106144512,0.8741934299468994,0.0008871837417245843,0.0366973876953125,0.09972991999999999,0.0015707772,2.758556567132473,612,1.3415101766586304,-0.1136962891323492,20.647071838378906,0.5452150664464889,0.0,93.94,0.8931830381105742,0.48,,,
76,155,20316160,0.6228070175438597,46920,432,1520,0.00010487748266666669,0.8859278559684753,0.0001450698709959397,0.030118942260742188,0.09907456,0.0008186395,2.563189011067152,616,1.2045128345489502,-0.11262404976878315,18.841909408569336,0.5464356829948227,0.0,79.1,0.894996751137102,0.51,,,
76,156,20447232,0.6289752650176679,46910,435,1492,0.00010361045333333335,0.8827037811279297,6.915288759046234e-05,0.027269363403320312,0.0984192,0.00078042736,2.633764870464802,620,1.2844750881195068,-0.10871329775545746,17.412416458129883,0.5406063660031915,0.0,78.59,0.8974944560288619,0.5,,,
76,157,20578304,0.6356680400235433,46918,438,1498,0.000102343424,0.8865315914154053,0.00018309216375200776,0.030918121337890625,0.09776383999999999,0.0010020813,2.5380982980132103,624,1.228849172592163,-0.1103184282546863,18.184490203857422,0.5412692514141789,0.0,86.52,0.8962897031432857,0.53,,,
76,158,20709376,0.6363636363636364,46938,441,1506,0.00010107639466666669,0.8852261900901794,-5.428154872788582e-05,0.028059005737304688,0.09710848000000001,0.0009592314,2.597722191363573,628,1.180474877357483,-0.1124050262151286,19.095129013061523,0.537335036185611,0.0,85.88,0.8985867230665814,0.54,,,
76,159,20840448,0.6308243727598566,46959,443,1517,9.980936533333335e-05,0.8806579113006592,-0.00024756382299528923,0.021661758422851562,0.09645312,0.00049468386,2.596040293574333,632,1.327597737312317,-0.11051096895243973,21.14830780029297,0.5464132743044308,0.0,92.71,0.8850964785924136,0.41,,,
,,20971520,,,,,9.8542336e-05,0.8886803388595581,3.0748298740945756e-05,0.03181648254394531,0.09579776,0.00075830333,2.563859160989523,636,1.227966070175171,-0.10963498405180871,,,,,,,175.65,0.0,40.36539840698242
76,160,20971520,0.6297619047619047,46823,447,1457,,,,,,,,,,,18.994949340820312,0.5398226144315194,0.0,86.06,0.9001584517484769,0.53,,,
76,161,21102592,0.643107476635514,46844,450,1503,9.727530666666666e-05,0.891463041305542,0.0001909688335217652,0.03326988220214844,0.09514239999999999,0.0009711513,2.45125512778759,640,1.2067360877990723,-0.108819899847731,19.522859573364258,0.541300750922744,0.0,88.15,0.8995917629761053,0.51,,,
76,162,21233664,0.6291469194312796,46850,453,1489,9.600827733333335e-05,0.8923428654670715,0.0001357804376311833,0.030858993530273438,0.09448704,0.0007969746,2.4429675340652466,644,1.182064414024353,-0.11284689896274358,20.475934982299805,0.5400106640416718,0.0,95.08,0.8939963021001748,0.42,,,
76,163,21364736,0.6270207852193995,46865,455,1576,9.4741248e-05,0.8869553804397583,-0.0001091106441890588,0.024137496948242188,0.09383168,0.00058144634,2.5402377918362617,648,1.2646265029907227,-0.1105948833283037,21.685983657836914,0.5371805914441573,0.0,95.03,0.8868599987466315,0.53,,,
76,164,21495808,0.65055329062318,46876,458,1506,9.347421866666666e-05,0.8824402093887329,3.279487464169506e-05,0.029529571533203125,0.09317631999999999,0.00095985294,2.7077904865145683,652,1.348405122756958,-0.10997499979566783,19.359277725219727,0.5375710196932804,0.0,91.73,0.9000786975554573,0.57,,,
76,165,21626880,0.6391566265060241,46881,461,1460,9.220718933333335e-05,0.8873037099838257,0.00011563215684873285,0.02367401123046875,0.09252096,0.00059624854,2.528554156422615,656,1.2354968786239624,-0.10878458898514509,18.466659545898438,0.5348971193415638,0.0,84.35,0.8926686960933535,0.55,,,
76,166,21757952,0.6406799531066822,46902,463,1497,9.094016e-05,0.8861074447631836,-0.00032053776249085786,0.016607284545898438,0.09186559999999999,0.00036861436,2.5458606146275997,660,1.2323527336120605,-0.11013177142012864,20.39995574951172,0.5339187985236096,0.0,101.06,0.8972183049226023,0.4,,,
76,167,21889024,0.6267361111111112,46935,466,1546,8.967313066666666e-05,0.8790443539619446,6.086413122829981e-05,0.026098251342773438,0.09121024,0.0006730488,2.5591394044458866,664,1.233283281326294,-0.10734222258906811,17.96875762939453,0.5491109558195513,0.0,82.25,0.8948221615319503,0.59,,,
76,168,22020096,0.6387249114521841,46956,468,1483,8.840610133333332e-05,0.8866770267486572,0.0008208748140532407,0.036834716796875,0.09055487999999999,0.001318607,2.5176389291882515,668,1.2672582864761353,-0.10818850959185511,20.4769229888916,0.5352214960058097,0.0,94.09,0.897305262106341,0.39,,,
76,169,22151168,0.6419895893580104,46962,471,1536,8.713907200000003e-05,0.8905230164527893,6.667293382633943e-05,0.02413177490234375,0.08989952,0.00046124173,2.4816660210490227,672,1.2332226037979126,-0.11043921555392444,21.758502960205078,0.5314271926649776,0.0,102.51,0.8949652777777777,0.42,,,
,,22282240,,,,,8.587204266666669e-05,0.8801755905151367,-0.0002807184609991964,0.021131515502929688,0.08924415999999999,0.00055002136,2.6009952276945114,676,1.3269513845443726,-0.10732187959365547,,,,,,,181.77,0.0,42.20928192138672
76,170,22282240,0.6346604215456675,46842,475,1498,,,,,,,,,,,20.9626522064209,0.5411238825031929,0.0,88.36,0.8988198256111029,0.58,,,
76,171,22413312,0.6336633663366337,46864,478,1514,8.460501333333335e-05,0.8898756504058838,-0.00017326373927062377,0.0240631103515625,0.0885888,0.0006700611,2.4835719987750053,680,1.1821551322937012,-0.10683824541047215,19.44428825378418,0.5330672984993974,0.0,86.72,0.897084006066833,0.51,,,
76,172,22544384,0.6415981198589894,46872,480,1496,8.333798400000003e-05,0.8825836777687073,-8.208511917473515e-05,0.022954940795898438,0.08793344,0.0006354364,2.5640378445386887,684,1.3145724534988403,-0.10699634719640017,22.312488555908203,0.5304442764760224,0.0,98.53,0.8960685284214696,0.47,,,
76,173,22675456,0.6236054022313564,46888,483,1510,8.207095466666669e-05,0.8841022849082947,0.0009514675393802463,0.03759956359863281,0.08727808,0.0018901385,2.5597760006785393,688,1.2666808366775513,-0.10807441757060587,19.0427303314209,0.5416013190171713,0.0,88.28,0.8948982094677459,0.46,,,
76,174,22806528,0.6684491978609626,46904,486,1464,8.080392533333335e-05,0.8860675692558289,0.00013736071105086012,0.028408050537109375,0.08662271999999999,0.00073993695,2.519939534366131,692,1.2118372917175293,-0.10599282558541745,20.47595977783203,0.5387285268661306,0.0,85.05,0.9019850907373677,0.57,,,
76,175,22937600,0.6662756598240469,46924,488,1499,7.9536896e-05,0.8860587477684021,0.00020053022308275104,0.028230667114257812,0.08596735999999999,0.000596827,2.4131451211869717,696,1.211527705192566,-0.1047643116908148,20.169771194458008,0.5388426975728563,0.0,91.24,0.899809749709683,0.55,,,
76,176,23068672,0.6676401869158879,46935,491,1513,7.826986666666669e-05,0.8809704780578613,3.776619087147992e-05,0.023588180541992188,0.085312,0.00064882863,2.4620562717318535,700,1.1735810041427612,-0.10294099664315581,19.194311141967773,0.5371395758992659,0.0,86.7,0.8981338686119474,0.57,,,
76,177,23199744,0.657010428736964,46947,494,1517,7.700283733333335e-05,0.8852176666259766,-0.0002891492613343871,0.014333724975585938,0.08465663999999999,0.00035320717,2.4916608557105064,704,1.214813470840454,-0.10362103907391429,20.087444305419922,0.530821772517076,0.0,83.57,0.8990453868502648,0.53,,,
76,178,23330816,0.644496762801648,46962,496,1461,7.5735808e-05,0.8854194283485413,0.00011565731074369978,0.027929306030273438,0.08400127999999998,0.00068364746,2.4975937008857727,708,1.2376952171325684,-0.1040052087046206,18.52297019958496,0.5353406841956461,0.0,88.04,0.9058399033302068,0.47,,,
76,179,23461888,0.6435045317220544,46973,499,1445,7.446877866666669e-05,0.8816305994987488,-0.00019417674775468186,0.0194549560546875,0.08334592,0.00042618334,2.497099295258522,712,1.2316970825195312,-0.10670546640176326,19.120519638061523,0.538058748403576,0.0,90.49,0.8961937716262975,0.55,,,
